pattern,k,frequency,expected occurrences,percentage
2atn,4,5,8.816009873931059e-05,0.008816009873931059
atnn,4,4,7.052807899144847e-05,0.0070528078991448475
rnor,4,6,0.0001057921184871727,0.01057921184871727
oan,3,24,0.0004231684739486908,0.04231684739486908
oann,4,2,3.5264039495724237e-05,0.0035264039495724237
qta,3,28,0.0004936965529401393,0.04936965529401393
tar,3,30,0.0005289605924358636,0.052896059243586355
qtar,4,13,0.00022921625672220753,0.022921625672220752
tarn,4,28,0.0004936965529401393,0.04936965529401393
arnn,4,10,0.00017632019747862118,0.017632019747862118
noon,4,42,0.0007405448294102089,0.07405448294102089
tos,3,50,0.0008816009873931059,0.08816009873931059
os2,3,2,3.5264039495724237e-05,0.0035264039495724237
s2t,3,3,5.289605924358635e-05,0.005289605924358635
tos2,4,1,1.7632019747862118e-05,0.0017632019747862119
os2t,4,1,1.7632019747862118e-05,0.0017632019747862119
n3,2,36,0.0006347527109230362,0.06347527109230362
nttr,4,6,0.0001057921184871727,0.01057921184871727
n2n,3,12,0.0002115842369743454,0.02115842369743454
o1nq,4,1,1.7632019747862118e-05,0.0017632019747862119
ttno,4,15,0.0002644802962179318,0.026448029621793177
tonr,4,4,7.052807899144847e-05,0.0070528078991448475
on1,3,13,0.00022921625672220753,0.022921625672220752
on1o,4,6,0.0001057921184871727,0.01057921184871727
n1oo,4,9,0.00015868817773075905,0.015868817773075906
otq,3,7,0.00012342413823503482,0.012342413823503482
aon,3,32,0.0005642246319315878,0.05642246319315878
onao,4,4,7.052807899144847e-05,0.0070528078991448475
naon,4,2,3.5264039495724237e-05,0.0035264039495724237
no2,3,60,0.0010579211848717272,0.10579211848717271
rn2,3,4,7.052807899144847e-05,0.0070528078991448475
orn2,4,1,1.7632019747862118e-05,0.0017632019747862119
soq,3,3,5.289605924358635e-05,0.005289605924358635
tsoq,4,1,1.7632019747862118e-05,0.0017632019747862119
soqt,4,3,5.289605924358635e-05,0.005289605924358635
tooa,4,5,8.816009873931059e-05,0.008816009873931059
t2,2,29,0.0005113285726880014,0.051132857268800146
nt2,3,15,0.0002644802962179318,0.026448029621793177
t2t,3,16,0.0002821123159657939,0.02821123159657939
rntn,4,11,0.0001939522172264833,0.01939522172264833
t1n,3,25,0.00044080049369655297,0.044080049369655296
t24,3,1,1.7632019747862118e-05,0.0017632019747862119
24o,3,1,1.7632019747862118e-05,0.0017632019747862119
4oo,3,19,0.00033500837520938025,0.03350083752093803
nt24,4,1,1.7632019747862118e-05,0.0017632019747862119
t24o,4,1,1.7632019747862118e-05,0.0017632019747862119
24oo,4,1,1.7632019747862118e-05,0.0017632019747862119
4ooo,4,6,0.0001057921184871727,0.01057921184871727
ot1,3,26,0.00045843251344441507,0.045843251344441505
tnoa,4,8,0.00014105615798289695,0.014105615798289695
t1s,3,4,7.052807899144847e-05,0.0070528078991448475
ot1s,4,1,1.7632019747862118e-05,0.0017632019747862119
t1st,4,1,1.7632019747862118e-05,0.0017632019747862119
otn2,4,1,1.7632019747862118e-05,0.0017632019747862119
tn2t,4,5,8.816009873931059e-05,0.008816009873931059
o1r,3,3,5.289605924358635e-05,0.005289605924358635
o1rn,4,2,3.5264039495724237e-05,0.0035264039495724237
1rn1,4,1,1.7632019747862118e-05,0.0017632019747862119
t3,2,14,0.00024684827647006964,0.024684827647006965
nt3,3,1,1.7632019747862118e-05,0.0017632019747862119
t3q,3,1,1.7632019747862118e-05,0.0017632019747862119
nnt3,4,1,1.7632019747862118e-05,0.0017632019747862119
nt3q,4,1,1.7632019747862118e-05,0.0017632019747862119
t3qt,4,1,1.7632019747862118e-05,0.0017632019747862119
ontt,4,6,0.0001057921184871727,0.01057921184871727
2ott,4,7,0.00012342413823503482,0.012342413823503482
otto,4,13,0.00022921625672220753,0.022921625672220752
ttot,4,7,0.00012342413823503482,0.012342413823503482
2onr,4,10,0.00017632019747862118,0.017632019747862118
aq,2,9,0.00015868817773075905,0.015868817773075906
naq,3,2,3.5264039495724237e-05,0.0035264039495724237
aqt,3,7,0.00012342413823503482,0.012342413823503482
naqt,4,2,3.5264039495724237e-05,0.0035264039495724237
aqto,4,3,5.289605924358635e-05,0.005289605924358635
2tns,4,1,1.7632019747862118e-05,0.0017632019747862119
tnso,4,2,3.5264039495724237e-05,0.0035264039495724237
nsoo,4,7,0.00012342413823503482,0.012342413823503482
2nqt,4,8,0.00014105615798289695,0.014105615798289695
nqtn,4,14,0.00024684827647006964,0.024684827647006965
2oq,3,48,0.0008463369478973816,0.08463369478973816
2oqt,4,27,0.00047606453319227717,0.047606453319227714
otno,4,40,0.0007052807899144847,0.07052807899144847
ooos,4,10,0.00017632019747862118,0.017632019747862118
toa,3,26,0.00045843251344441507,0.045843251344441505
n2q,3,3,5.289605924358635e-05,0.005289605924358635
nn2q,4,1,1.7632019747862118e-05,0.0017632019747862119
n2qt,4,2,3.5264039495724237e-05,0.0035264039495724237
2nno,4,11,0.0001939522172264833,0.01939522172264833
n1n,3,10,0.00017632019747862118,0.017632019747862118
nn1n,4,1,1.7632019747862118e-05,0.0017632019747862119
n1no,4,3,5.289605924358635e-05,0.005289605924358635
ato,3,14,0.00024684827647006964,0.024684827647006965
o3,2,41,0.0007229128096623469,0.07229128096623469
nqtr,4,11,0.0001939522172264833,0.01939522172264833
no1,3,12,0.0002115842369743454,0.02115842369743454
o1a,3,8,0.00014105615798289695,0.014105615798289695
rnq,3,13,0.00022921625672220753,0.022921625672220752
trnq,4,6,0.0001057921184871727,0.01057921184871727
rnqt,4,13,0.00022921625672220753,0.022921625672220752
too2,4,1,1.7632019747862118e-05,0.0017632019747862119
oo2t,4,6,0.0001057921184871727,0.01057921184871727
2ttr,4,9,0.00015868817773075905,0.015868817773075906
oo1,3,30,0.0005289605924358636,0.052896059243586355
tnn2,4,2,3.5264039495724237e-05,0.0035264039495724237
nn2t,4,11,0.0001939522172264833,0.01939522172264833
rnr,3,40,0.0007052807899144847,0.06700167504187605
1rnr,4,1,1.7632019747862118e-05,0.0017632019747862119
rnrn,4,40,0.0007052807899144847,0.06700167504187605
2nto,4,11,0.0001939522172264833,0.01939522172264833
rn5,3,1,1.7632019747862118e-05,0.0017632019747862119
ornr,4,17,0.000299744335713656,0.0299744335713656
nrn5,4,1,1.7632019747862118e-05,0.0017632019747862119
stn,3,7,0.00012342413823503482,0.012342413823503482
1stn,4,3,5.289605924358635e-05,0.005289605924358635
stnr,4,1,1.7632019747862118e-05,0.0017632019747862119
1qto,4,42,0.0007405448294102089,0.07405448294102089
naoo,4,16,0.0002821123159657939,0.02821123159657939
aor,3,29,0.0005113285726880014,0.051132857268800146
1aor,4,20,0.00035264039495724235,0.035264039495724236
aorn,4,29,0.0005113285726880014,0.051132857268800146
nos,3,64,0.0011284492638631756,0.11284492638631756
1nos,4,9,0.00015868817773075905,0.015868817773075906
noso,4,3,5.289605924358635e-05,0.005289605924358635
4n,2,26,0.00045843251344441507,0.045843251344441505
14n,3,13,0.00022921625672220753,0.022921625672220752
4no,3,11,0.0001939522172264833,0.01939522172264833
1rno,4,39,0.0006876487701666225,0.06876487701666226
1not,4,33,0.0005818566516794498,0.05818566516794498
notr,4,10,0.00017632019747862118,0.017632019747862118
qtot,4,13,0.00022921625672220753,0.022921625672220752
1nto,4,33,0.0005818566516794498,0.05818566516794498
nton,4,16,0.0002821123159657939,0.02821123159657939
aot,3,13,0.00022921625672220753,0.022921625672220752
2rn,3,16,0.0002821123159657939,0.02821123159657939
2osq,4,1,1.7632019747862118e-05,0.0017632019747862119
1aoo,4,79,0.0013929295600811074,0.13929295600811073
aooo,4,67,0.001181345323106762,0.1181345323106762
qtoa,4,3,5.289605924358635e-05,0.005289605924358635
toao,4,5,8.816009873931059e-05,0.008816009873931059
1ooa,4,16,0.0002821123159657939,0.02821123159657939
ooan,4,4,7.052807899144847e-05,0.0070528078991448475
oano,4,7,0.00012342413823503482,0.012342413823503482
1nao,4,11,0.0001939522172264833,0.01939522172264833
tto1,4,1,1.7632019747862118e-05,0.0017632019747862119
to1o,4,6,0.0001057921184871727,0.01057921184871727
3or,3,55,0.0009697610861324165,0.09697610861324164
3orn,4,36,0.0006347527109230362,0.06347527109230362
aoon,4,10,0.00017632019747862118,0.017632019747862118
2noo,4,8,0.00014105615798289695,0.014105615798289695
noot,4,26,0.00045843251344441507,0.045843251344441505
3ta,3,8,0.00014105615798289695,0.014105615798289695
3tar,4,2,3.5264039495724237e-05,0.0035264039495724237
ooo1,4,4,7.052807899144847e-05,0.0070528078991448475
3toq,4,2,3.5264039495724237e-05,0.0035264039495724237
nsn,3,3,5.289605924358635e-05,0.005289605924358635
1oao,4,31,0.0005465926121837256,0.054659261218372564
oaot,4,4,7.052807899144847e-05,0.0070528078991448475
ottr,4,4,7.052807899144847e-05,0.0070528078991448475
ot2,3,6,0.0001057921184871727,0.01057921184871727
2ot2,4,1,1.7632019747862118e-05,0.0017632019747862119
ot2t,4,2,3.5264039495724237e-05,0.0035264039495724237
1aon,4,14,0.00024684827647006964,0.024684827647006965
aono,4,12,0.0002115842369743454,0.02115842369743454
1snn,4,9,0.00015868817773075905,0.015868817773075906
snnn,4,2,3.5264039495724237e-05,0.0035264039495724237
nrnt,4,16,0.0002821123159657939,0.02821123159657939
2o1o,4,4,7.052807899144847e-05,0.0070528078991448475
o1oo,4,15,0.0002644802962179318,0.026448029621793177
otnt,4,8,0.00014105615798289695,0.014105615798289695
qtos,4,7,0.00012342413823503482,0.012342413823503482
tosr,4,4,7.052807899144847e-05,0.0070528078991448475
srno,4,9,0.00015868817773075905,0.015868817773075906
ottn,4,4,7.052807899144847e-05,0.0070528078991448475
anon,4,3,5.289605924358635e-05,0.005289605924358635
nrnr,4,6,0.0001057921184871727,0.0070528078991448475
snno,4,8,0.00014105615798289695,0.014105615798289695
soor,4,8,0.00014105615798289695,0.014105615798289695
1ar,3,23,0.0004055364542008287,0.04055364542008287
3ton,4,15,0.0002644802962179318,0.026448029621793177
tont,4,11,0.0001939522172264833,0.01939522172264833
1tr,3,23,0.0004055364542008287,0.04055364542008287
1trn,4,7,0.00012342413823503482,0.012342413823503482
3tnt,4,9,0.00015868817773075905,0.015868817773075906
ntq,3,5,8.816009873931059e-05,0.008816009873931059
1ntq,4,2,3.5264039495724237e-05,0.0035264039495724237
ntqt,4,4,7.052807899144847e-05,0.0070528078991448475
tton,4,11,0.0001939522172264833,0.01939522172264833
3otr,4,6,0.0001057921184871727,0.01057921184871727
3tnr,4,6,0.0001057921184871727,0.01057921184871727
1sr,3,10,0.00017632019747862118,0.017632019747862118
1srn,4,5,8.816009873931059e-05,0.008816009873931059
on3,3,3,5.289605924358635e-05,0.005289605924358635
n3t,3,12,0.0002115842369743454,0.02115842369743454
1o1,3,4,7.052807899144847e-05,0.0070528078991448475
oqtr,4,17,0.000299744335713656,0.0299744335713656
1oo2,4,6,0.0001057921184871727,0.01057921184871727
3tnq,4,1,1.7632019747862118e-05,0.0017632019747862119
tqtr,4,9,0.00015868817773075905,0.015868817773075906
snor,4,8,0.00014105615798289695,0.014105615798289695
1sq,3,14,0.00024684827647006964,0.024684827647006965
1sqt,4,8,0.00014105615798289695,0.014105615798289695
sqtr,4,1,1.7632019747862118e-05,0.0017632019747862119
2qta,4,3,5.289605924358635e-05,0.005289605924358635
anor,4,6,0.0001057921184871727,0.01057921184871727
1ton,4,8,0.00014105615798289695,0.014105615798289695
ntnt,4,6,0.0001057921184871727,0.01057921184871727
sna,3,1,1.7632019747862118e-05,0.0017632019747862119
aoa,3,4,7.052807899144847e-05,0.0070528078991448475
1sna,4,1,1.7632019747862118e-05,0.0017632019747862119
snao,4,1,1.7632019747862118e-05,0.0017632019747862119
naoa,4,1,1.7632019747862118e-05,0.0017632019747862119
1os2,4,1,1.7632019747862118e-05,0.0017632019747862119
os2o,4,1,1.7632019747862118e-05,0.0017632019747862119
nosr,4,5,8.816009873931059e-05,0.008816009873931059
4oo2,4,1,1.7632019747862118e-05,0.0017632019747862119
ntot,4,10,0.00017632019747862118,0.017632019747862118
3oto,4,13,0.00022921625672220753,0.022921625672220752
n1r,3,5,8.816009873931059e-05,0.008816009873931059
o7,2,11,0.0001939522172264833,0.01939522172264833
no7,3,3,5.289605924358635e-05,0.005289605924358635
1soa,4,2,3.5264039495724237e-05,0.0035264039495724237
soao,4,2,3.5264039495724237e-05,0.0035264039495724237
oaoo,4,31,0.0005465926121837256,0.054659261218372564
2ot1,4,7,0.00012342413823503482,0.012342413823503482
ot1o,4,13,0.00022921625672220753,0.022921625672220752
3oor,4,8,0.00014105615798289695,0.014105615798289695
sor,3,21,0.00037027241470510445,0.037027241470510446
1sor,4,19,0.00033500837520938025,0.03350083752093803
sorn,4,21,0.00037027241470510445,0.037027241470510446
ntos,4,2,3.5264039495724237e-05,0.0035264039495724237
otor,4,10,0.00017632019747862118,0.017632019747862118
rns,3,7,0.00012342413823503482,0.012342413823503482
trns,4,2,3.5264039495724237e-05,0.0035264039495724237
rnso,4,4,7.052807899144847e-05,0.0070528078991448475
sot,3,23,0.0004055364542008287,0.04055364542008287
oqtn,4,14,0.00024684827647006964,0.024684827647006965
ntno,4,11,0.0001939522172264833,0.01939522172264833
2tar,4,10,0.00017632019747862118,0.017632019747862118
qtna,4,1,1.7632019747862118e-05,0.0017632019747862119
1n3,3,2,3.5264039495724237e-05,0.0035264039495724237
1no2,4,7,0.00012342413823503482,0.012342413823503482
no2t,4,5,8.816009873931059e-05,0.008816009873931059
snr,3,6,0.0001057921184871727,0.01057921184871727
1snr,4,5,8.816009873931059e-05,0.008816009873931059
snrn,4,6,0.0001057921184871727,0.01057921184871727
1sot,4,8,0.00014105615798289695,0.014105615798289695
sott,4,3,5.289605924358635e-05,0.005289605924358635
2s,2,7,0.00012342413823503482,0.012342413823503482
2sq,3,1,1.7632019747862118e-05,0.0017632019747862119
oaon,4,4,7.052807899144847e-05,0.0070528078991448475
qt3,3,3,5.289605924358635e-05,0.005289605924358635
t3o,3,6,0.0001057921184871727,0.01057921184871727
2qt3,4,1,1.7632019747862118e-05,0.0017632019747862119
qt3o,4,3,5.289605924358635e-05,0.005289605924358635
t3oo,4,3,5.289605924358635e-05,0.005289605924358635
3tt,3,37,0.0006523847306708983,0.06523847306708984
3ts,3,13,0.00022921625672220753,0.022921625672220752
3tso,4,3,5.289605924358635e-05,0.005289605924358635
soos,4,1,1.7632019747862118e-05,0.0017632019747862119
ooso,4,15,0.0002644802962179318,0.026448029621793177
t1q,3,2,3.5264039495724237e-05,0.0035264039495724237
oqt1,4,2,3.5264039495724237e-05,0.0035264039495724237
qt1q,4,1,1.7632019747862118e-05,0.0017632019747862119
t1qt,4,2,3.5264039495724237e-05,0.0035264039495724237
3tno,4,24,0.0004231684739486908,0.04231684739486908
14o,3,17,0.000299744335713656,0.0299744335713656
14oo,4,4,7.052807899144847e-05,0.0070528078991448475
onot,4,15,0.0002644802962179318,0.026448029621793177
1rnq,4,3,5.289605924358635e-05,0.005289605924358635
os1,3,4,7.052807899144847e-05,0.0070528078991448475
s1a,3,1,1.7632019747862118e-05,0.0017632019747862119
os1a,4,1,1.7632019747862118e-05,0.0017632019747862119
s1ao,4,1,1.7632019747862118e-05,0.0017632019747862119
1s2,3,5,8.816009873931059e-05,0.008816009873931059
2o2,3,7,0.00012342413823503482,0.01057921184871727
1s2o,4,1,1.7632019747862118e-05,0.0017632019747862119
s2o2,4,1,1.7632019747862118e-05,0.0017632019747862119
2o2o,4,2,3.5264039495724237e-05,0.0035264039495724237
o1s,3,8,0.00014105615798289695,0.014105615798289695
2o1s,4,2,3.5264039495724237e-05,0.0035264039495724237
o1so,4,2,3.5264039495724237e-05,0.0035264039495724237
3otn,4,13,0.00022921625672220753,0.022921625672220752
1aq,3,3,5.289605924358635e-05,0.005289605924358635
1oar,4,5,8.816009873931059e-05,0.008816009873931059
trn1,4,5,8.816009873931059e-05,0.008816009873931059
rn1n,4,3,5.289605924358635e-05,0.005289605924358635
n1nn,4,1,1.7632019747862118e-05,0.0017632019747862119
sonr,4,1,1.7632019747862118e-05,0.0017632019747862119
3r,2,3,5.289605924358635e-05,0.005289605924358635
3rn,3,3,5.289605924358635e-05,0.005289605924358635
3rnq,4,1,1.7632019747862118e-05,0.0017632019747862119
qtnt,4,5,8.816009873931059e-05,0.008816009873931059
1ttq,4,1,1.7632019747862118e-05,0.0017632019747862119
1n1,3,5,8.816009873931059e-05,0.008816009873931059
1n1o,4,1,1.7632019747862118e-05,0.0017632019747862119
stno,4,2,3.5264039495724237e-05,0.0035264039495724237
o1s2,4,1,1.7632019747862118e-05,0.0017632019747862119
1o4,3,15,0.0002644802962179318,0.026448029621793177
o4o,3,17,0.000299744335713656,0.0299744335713656
1s2t,4,1,1.7632019747862118e-05,0.0017632019747862119
s2to,4,1,1.7632019747862118e-05,0.0017632019747862119
3tto,4,14,0.00024684827647006964,0.024684827647006965
noo1,4,3,5.289605924358635e-05,0.005289605924358635
oo1o,4,17,0.000299744335713656,0.0299744335713656
o2on,4,1,1.7632019747862118e-05,0.0017632019747862119
qtto,4,22,0.0003879044344529666,0.03879044344529666
o3t,3,19,0.00033500837520938025,0.03350083752093803
o3to,4,4,7.052807899144847e-05,0.0070528078991448475
o1oa,4,4,7.052807899144847e-05,0.0070528078991448475
2rno,4,2,3.5264039495724237e-05,0.0035264039495724237
ttt,3,30,0.0005289605924358636,0.04936965529401393
qttt,4,5,8.816009873931059e-05,0.008816009873931059
ttto,4,5,8.816009873931059e-05,0.008816009873931059
oonq,4,2,3.5264039495724237e-05,0.0035264039495724237
too1,4,5,8.816009873931059e-05,0.008816009873931059
nnor,4,12,0.0002115842369743454,0.02115842369743454
noq,3,10,0.00017632019747862118,0.017632019747862118
noqt,4,8,0.00014105615798289695,0.014105615798289695
2ont,4,15,0.0002644802962179318,0.026448029621793177
2non,4,4,7.052807899144847e-05,0.0070528078991448475
nonr,4,8,0.00014105615798289695,0.014105615798289695
33,2,3,5.289605924358635e-05,0.005289605924358635
to3,3,5,8.816009873931059e-05,0.008816009873931059
o33,3,2,3.5264039495724237e-05,0.0035264039495724237
qto3,4,3,5.289605924358635e-05,0.005289605924358635
to33,4,1,1.7632019747862118e-05,0.0017632019747862119
ontn,4,8,0.00014105615798289695,0.014105615798289695
qtn2,4,3,5.289605924358635e-05,0.005289605924358635
not2,4,1,1.7632019747862118e-05,0.0017632019747862119
2tna,4,5,8.816009873931059e-05,0.008816009873931059
tnao,4,5,8.816009873931059e-05,0.008816009873931059
n2tn,4,4,7.052807899144847e-05,0.0070528078991448475
trn2,4,2,3.5264039495724237e-05,0.0035264039495724237
rn2t,4,1,1.7632019747862118e-05,0.0017632019747862119
o3q,3,2,3.5264039495724237e-05,0.0035264039495724237
o3qt,4,2,3.5264039495724237e-05,0.0035264039495724237
3qtr,4,10,0.00017632019747862118,0.017632019747862118
nqtt,4,3,5.289605924358635e-05,0.005289605924358635
onon,4,26,0.00045843251344441507,0.045843251344441505
n1on,4,1,1.7632019747862118e-05,0.0017632019747862119
oos1,4,1,1.7632019747862118e-05,0.0017632019747862119
t1t,3,5,8.816009873931059e-05,0.008816009873931059
t1ts,4,1,1.7632019747862118e-05,0.0017632019747862119
oto1,4,3,5.289605924358635e-05,0.005289605924358635
o1os,4,4,7.052807899144847e-05,0.0070528078991448475
tat,3,1,1.7632019747862118e-05,0.0017632019747862119
1o3,3,3,5.289605924358635e-05,0.005289605924358635
o3o,3,7,0.00012342413823503482,0.012342413823503482
o1o3,4,2,3.5264039495724237e-05,0.0035264039495724237
1o3o,4,2,3.5264039495724237e-05,0.0035264039495724237
o3oo,4,3,5.289605924358635e-05,0.005289605924358635
2ttt,4,5,8.816009873931059e-05,0.008816009873931059
o1t,3,4,7.052807899144847e-05,0.0070528078991448475
2oo1,4,6,0.0001057921184871727,0.01057921184871727
oo1t,4,1,1.7632019747862118e-05,0.0017632019747862119
o1tn,4,1,1.7632019747862118e-05,0.0017632019747862119
n4,2,16,0.0002821123159657939,0.02821123159657939
tn4,3,2,3.5264039495724237e-05,0.0035264039495724237
n4o,3,6,0.0001057921184871727,0.01057921184871727
4on,3,6,0.0001057921184871727,0.01057921184871727
2tn4,4,2,3.5264039495724237e-05,0.0035264039495724237
tn4o,4,2,3.5264039495724237e-05,0.0035264039495724237
n4on,4,2,3.5264039495724237e-05,0.0035264039495724237
nn2o,4,7,0.00012342413823503482,0.012342413823503482
n2ot,4,4,7.052807899144847e-05,0.0070528078991448475
33q,3,1,1.7632019747862118e-05,0.0017632019747862119
o33q,4,1,1.7632019747862118e-05,0.0017632019747862119
33qt,4,1,1.7632019747862118e-05,0.0017632019747862119
nnn2,4,2,3.5264039495724237e-05,0.0035264039495724237
tt1,3,5,8.816009873931059e-05,0.008816009873931059
2tt1,4,2,3.5264039495724237e-05,0.0035264039495724237
tt1o,4,4,7.052807899144847e-05,0.0070528078991448475
1ooq,4,4,7.052807899144847e-05,0.0070528078991448475
o2q,3,7,0.00012342413823503482,0.012342413823503482
ottt,4,3,5.289605924358635e-05,0.005289605924358635
ot3,3,4,7.052807899144847e-05,0.0070528078991448475
t3t,3,2,3.5264039495724237e-05,0.0035264039495724237
ornq,4,3,5.289605924358635e-05,0.005289605924358635
o1to,4,1,1.7632019747862118e-05,0.0017632019747862119
nn3,3,7,0.00012342413823503482,0.012342413823503482
oo3,3,8,0.00014105615798289695,0.014105615798289695
aoot,4,3,5.289605924358635e-05,0.005289605924358635
rnns,4,2,3.5264039495724237e-05,0.0035264039495724237
21n,3,3,5.289605924358635e-05,0.005289605924358635
on2o,4,5,8.816009873931059e-05,0.008816009873931059
non2,4,1,1.7632019747862118e-05,0.0017632019747862119
on2t,4,5,8.816009873931059e-05,0.008816009873931059
2so,3,1,1.7632019747862118e-05,0.0017632019747862119
tttn,4,2,3.5264039495724237e-05,0.0035264039495724237
oo1n,4,1,1.7632019747862118e-05,0.0017632019747862119
o1no,4,5,8.816009873931059e-05,0.008816009873931059
o5,2,14,0.00024684827647006964,0.024684827647006965
5n,2,5,8.816009873931059e-05,0.008816009873931059
nono,4,40,0.0007052807899144847,0.07052807899144847
2nnn,4,2,3.5264039495724237e-05,0.0035264039495724237
n1os,4,1,1.7632019747862118e-05,0.0017632019747862119
osoo,4,17,0.000299744335713656,0.0299744335713656
tnos,4,3,5.289605924358635e-05,0.005289605924358635
atr,3,6,0.0001057921184871727,0.01057921184871727
ttnr,4,3,5.289605924358635e-05,0.005289605924358635
2no1,4,1,1.7632019747862118e-05,0.0017632019747862119
no1o,4,1,1.7632019747862118e-05,0.0017632019747862119
otna,4,1,1.7632019747862118e-05,0.0017632019747862119
oona,4,5,8.816009873931059e-05,0.008816009873931059
tn2o,4,1,1.7632019747862118e-05,0.0017632019747862119
toso,4,12,0.0002115842369743454,0.02115842369743454
osoq,4,1,1.7632019747862118e-05,0.0017632019747862119
2ntr,4,10,0.00017632019747862118,0.017632019747862118
2t1n,4,2,3.5264039495724237e-05,0.0035264039495724237
t1no,4,7,0.00012342413823503482,0.012342413823503482
2tsn,4,3,5.289605924358635e-05,0.005289605924358635
tsnn,4,4,7.052807899144847e-05,0.0070528078991448475
ons,3,26,0.00045843251344441507,0.045843251344441505
tons,4,4,7.052807899144847e-05,0.0070528078991448475
onso,4,4,7.052807899144847e-05,0.0070528078991448475
2oa,3,14,0.00024684827647006964,0.024684827647006965
nno2,4,2,3.5264039495724237e-05,0.0035264039495724237
ontr,4,6,0.0001057921184871727,0.01057921184871727
5a,2,2,3.5264039495724237e-05,0.0035264039495724237
to5,3,3,5.289605924358635e-05,0.005289605924358635
o5a,3,2,3.5264039495724237e-05,0.0035264039495724237
nnnt,4,8,0.00014105615798289695,0.014105615798289695
rnot,4,10,0.00017632019747862118,0.017632019747862118
oo2q,4,1,1.7632019747862118e-05,0.0017632019747862119
o2qt,4,5,8.816009873931059e-05,0.008816009873931059
n3n,3,1,1.7632019747862118e-05,0.0017632019747862119
nts,3,10,0.00017632019747862118,0.017632019747862118
tnts,4,2,3.5264039495724237e-05,0.0035264039495724237
t1nt,4,1,1.7632019747862118e-05,0.0017632019747862119
o2tn,4,1,1.7632019747862118e-05,0.0017632019747862119
2ooq,4,6,0.0001057921184871727,0.01057921184871727
6,1,2,3.5264039495724237e-05,0.0035264039495724237
t6,2,1,1.7632019747862118e-05,0.0017632019747862119
6o,2,2,3.5264039495724237e-05,0.0035264039495724237
ot6,3,1,1.7632019747862118e-05,0.0017632019747862119
t6o,3,1,1.7632019747862118e-05,0.0017632019747862119
6on,3,1,1.7632019747862118e-05,0.0017632019747862119
ot6o,4,1,1.7632019747862118e-05,0.0017632019747862119
t6on,4,1,1.7632019747862118e-05,0.0017632019747862119
t1a,3,2,3.5264039495724237e-05,0.0035264039495724237
qt2,3,5,8.816009873931059e-05,0.008816009873931059
t2o,3,11,0.0001939522172264833,0.01939522172264833
2qt2,4,2,3.5264039495724237e-05,0.0035264039495724237
qt2o,4,3,5.289605924358635e-05,0.005289605924358635
t2on,4,2,3.5264039495724237e-05,0.0035264039495724237
rnnq,4,1,1.7632019747862118e-05,0.0017632019747862119
2oao,4,1,1.7632019747862118e-05,0.0017632019747862119
otar,4,2,3.5264039495724237e-05,0.0035264039495724237
t1so,4,1,1.7632019747862118e-05,0.0017632019747862119
oo5,3,4,7.052807899144847e-05,0.0070528078991448475
o5o,3,5,8.816009873931059e-05,0.008816009873931059
noo5,4,2,3.5264039495724237e-05,0.0035264039495724237
oo5o,4,2,3.5264039495724237e-05,0.0035264039495724237
o5oo,4,1,1.7632019747862118e-05,0.0017632019747862119
5ooo,4,1,1.7632019747862118e-05,0.0017632019747862119
non1,4,1,1.7632019747862118e-05,0.0017632019747862119
n1ot,4,1,1.7632019747862118e-05,0.0017632019747862119
n3o,3,3,5.289605924358635e-05,0.005289605924358635
nt2t,4,5,8.816009873931059e-05,0.008816009873931059
t2tn,4,2,3.5264039495724237e-05,0.0035264039495724237
nn1r,4,1,1.7632019747862118e-05,0.0017632019747862119
n1rn,4,1,1.7632019747862118e-05,0.0017632019747862119
3ttn,4,3,5.289605924358635e-05,0.005289605924358635
no2q,4,2,3.5264039495724237e-05,0.0035264039495724237
ontq,4,1,1.7632019747862118e-05,0.0017632019747862119
trnr,4,13,0.00022921625672220753,0.022921625672220752
nat,3,4,7.052807899144847e-05,0.0070528078991448475
tnat,4,1,1.7632019747862118e-05,0.0017632019747862119
no3,3,8,0.00014105615798289695,0.014105615798289695
toos,4,5,8.816009873931059e-05,0.008816009873931059
2s1,3,1,1.7632019747862118e-05,0.0017632019747862119
s1o,3,2,3.5264039495724237e-05,0.0035264039495724237
2s1o,4,1,1.7632019747862118e-05,0.0017632019747862119
s1on,4,1,1.7632019747862118e-05,0.0017632019747862119
nttn,4,6,0.0001057921184871727,0.01057921184871727
rnna,4,4,7.052807899144847e-05,0.0070528078991448475
naot,4,1,1.7632019747862118e-05,0.0017632019747862119
2t1t,4,2,3.5264039495724237e-05,0.0035264039495724237
t1to,4,2,3.5264039495724237e-05,0.0035264039495724237
aa,2,7,0.00012342413823503482,0.012342413823503482
oaa,3,3,5.289605924358635e-05,0.005289605924358635
aar,3,1,1.7632019747862118e-05,0.0017632019747862119
2oaa,4,1,1.7632019747862118e-05,0.0017632019747862119
oaar,4,1,1.7632019747862118e-05,0.0017632019747862119
aarn,4,1,1.7632019747862118e-05,0.0017632019747862119
qt2t,4,2,3.5264039495724237e-05,0.0035264039495724237
t2t1,4,1,1.7632019747862118e-05,0.0017632019747862119
2onq,4,4,7.052807899144847e-05,0.0070528078991448475
2nnt,4,1,1.7632019747862118e-05,0.0017632019747862119
rna,3,7,0.00012342413823503482,0.012342413823503482
trna,4,1,1.7632019747862118e-05,0.0017632019747862119
n2to,4,5,8.816009873931059e-05,0.008816009873931059
